game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf
CIN191109130,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/09/13,CIN06,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1999/01/10 8:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,3000,adamb104,humpb101,hendc101,,
CIN191109160,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/09/16,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""240,572,266""","""Cliff Blau""","""Cliff Blau""",2025/06/20 4:35PM,unknown,none,0,unknown,-1,wet,unknown,unknown,128,3500,moore103,humpb101,chalg101,,
CIN191109171,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/09/17,CIN06,1,0:00,day,false,finnw901,riglc901,(none),(none),"""286""",,"""Cliff Blau""",2016/09/03 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,alexg102,boydr101,,,
CIN191109172,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/09/17,CIN06,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""240,572,266""","""Cliff Blau""","""Cliff Blau""",2025/06/21 4:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,9000,suggg101,chalg101,,,
CIN191109180,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/09/18,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""240,572,266""","""Cliff Blau""","""Cliff Blau""",2025/06/22 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,1062,bentr102,curtc101,,,
CIN191109190,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/09/19,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""589,96,99,240,606""","""Wayne Townsend""","""Wayne Townsend""",2024/02/15 9:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,1500,ruckn101,gasph101,ragap101,,
CIN191109201,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/09/20,CIN06,1,0:00PM,day,false,bushg901,emslb101,(none),(none),"""589,96,99,240,606""","""Wayne Townsend""","""Wayne Townsend""",2024/02/15 2:08PM,park,none,0,unknown,-1,unknown,unknown,sunny,138,0,froma101,schab102,,,
CIN191109202,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/09/20,CIN06,2,0:00PM,day,false,odayh101,emslb101,(none),(none),"""589,96,99,240,606""","""Wayne Townsend""","""Wayne Townsend""",2024/02/15 5:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,88,1200,humpb101,millw105,,,
CIN191109211,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/09/21,CIN06,1,0:00PM,day,false,bushg901,emslb101,(none),(none),"""589,240,99,96,606""","""Wayne Townsend""","""Wayne Townsend""",2024/02/17 6:45PM,park,none,0,unknown,-1,unknown,unknown,sunny,185,0,suggg101,knete101,,,
CIN191109212,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/09/21,CIN06,2,4:55PM,day,false,odayh101,emslb101,(none),(none),"""589,240,99,96,606""","""Wayne Townsend""","""Wayne Townsend""",2024/02/17 5:42PM,park,none,0,unknown,-1,unknown,unknown,sunny,50,1200,knete101,bentr102,,,
CIN191109220,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/09/22,CIN06,0,0:00PM,day,false,bushg901,emslb101,(none),(none),"""589,240,99,96,606""","""Wayne Townsend""","""Wayne Townsend""",2024/02/18 7:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,1200,boydr101,dente101,,,
CIN191109230,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/09/23,CIN06,0,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1998/07/22 4:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,5000,mathc102,gasph101,,,
CIN191109240,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/09/24,CIN06,0,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1998/07/22 10:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,15000,bentr102,wilth102,,,
CIN191109250,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/09/25,CIN06,0,0:00PM,day,false,klemb901,brenb901,(none),(none),"""589,96,99,240""","""Wayne Townsend,Ruane""","""Wayne Townsend,Ruane""",1998/07/22 10:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,92,3500,crand101,suggg101,,,
CIN191109290,"""version 7RS(19) of 07/07/92""",BSN,CIN,1911/09/29,CIN06,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""71,163,240,572,574""","""Rob Wood""","""Rob Wood""",2025/06/26 5:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,2000,,,,,
CIN191109301,"""version 7RS(19) of 07/07/92""",BSN,CIN,1911/09/30,CIN06,1,0:00PM,day,false,johnj901,easom101,(none),(none),"""240,572,269""","""Cliff Blau""","""Cliff Blau""",2025/06/27 5:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,donne102,suggg101,,,
CIN191109302,"""version 7RS(19) of 07/07/92""",BSN,CIN,1911/09/30,CIN06,2,0:00PM,day,false,easom101,johnj901,(none),(none),"""240,572,269""","""Cliff Blau""","""Cliff Blau""",2025/06/27 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,4500,bentr102,younc102,,,
CIN191110080,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/10/08,CIN06,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""240,572,208""","""Cliff Blau""","""Cliff Blau""",2025/06/25 4:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,1500,harmb101,bentr102,,,
CIN191110091,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/10/09,CIN06,1,0:00PM,day,false,odayh101,emslb101,(none),(none),"""102""","""Cliff Blau""","""Cliff Blau""",2017/09/13 7:51PM,unknown,none,0,unknown,-1,unknown,unknown,overcast,90,0,humpb101,steeb102,,,
CIN191110092,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/10/09,CIN06,2,0:00PM,day,false,odayh101,emslb101,(none),(none),"""240,572,208""","""Cliff Blau""","""Cliff Blau""",2025/06/26 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,400,geyer101,boydr101,,,
CIN191110120,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/10/12,CIN06,0,0:00PM,day,false,easom101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/03/01 5:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,400,humpb101,slapc101,boydr101,,
PHA191104120,"""version 7RS(19) of 07/07/92""",NYA,PHA,1911/04/12,PHI11,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""43""","""Comly""","""Ron Fisher""",1994/11/07 11:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,15000,vaugh101,bendc101,,,
PHA191104130,"""version 7RS(19) of 07/07/92""",NYA,PHA,1911/04/13,PHI11,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/08 3:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,113,5000,quinj102,coomj101,,,
PHA191104150,"""version 7RS(19) of 07/07/92""",NYA,PHA,1911/04/15,PHI11,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/08 6:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,163,8000,fordr101,colla101,,,
PHA191104170,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/04/17,PHI11,0,0:00PM,day,false,eganr101,evanb901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/08 11:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,10000,plane101,karge101,,,
PHA191104180,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/04/18,PHI11,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/08 11:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,5000,woodj108,morgc102,,,
PHA191104250,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/04/25,PHI11,0,0:00PM,day,false,connt901,mullj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/08 7:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,12000,coomj101,hught103,,,
PHA191104260,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/04/26,PHI11,0,0:00PM,day,false,mullj901,connt901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/09 2:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,5000,bendc101,groob101,,,
PHA191104270,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/04/27,PHI11,0,0:00PM,day,false,connt901,mullj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/09 3:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,4500,morgc102,walkd102,krauh101,,
PHA191104280,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/04/28,PHI11,0,0:00PM,day,false,mullj901,connt901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/09 3:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,4000,johnw102,coomj101,,,
PHA191105271,"""version 7RS(19) of 07/07/92""",NYA,PHA,1911/05/27,PHI11,1,0:00PM,day,false,connt901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1980/01/04 6:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,0,plane101,caldr101,,,
PHA191105272,"""version 7RS(19) of 07/07/92""",NYA,PHA,1911/05/27,PHI11,2,0:00PM,day,false,connt901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1980/01/04 2:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,27000,fordr101,coomj101,,,
PHA191105290,"""version 7RS(19) of 07/07/92""",NYA,PHA,1911/05/29,PHI11,0,0:00PM,day,false,eganr101,connt901,(none),(none),"""66""","""Clem Comly""","""David W. Smith""",1994/12/11 5:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,8000,coomj101,quinj102,,,
PHA191105301,"""version 7RS(19) of 07/07/92""",NYA,PHA,1911/05/30,PHI11,1,0:00PM,day,false,eganr101,connt901,(none),(none),"""66""","""Clem Comly""","""David W. Smith""",1994/12/11 5:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,12000,krauh101,brocl101,,,
PHA191105302,"""version 7RS(19) of 07/07/92""",NYA,PHA,1911/05/30,PHI11,2,0:00PM,day,false,eganr101,connt901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/17 2:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,22000,coomj101,fordr101,plane101,,
PHA191106010,"""version 7RS(19) of 07/07/92""",CLE,PHA,1911/06/01,PHI11,0,0:00PM,day,false,sherj901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/20 8:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,6000,morgc102,harks101,coomj101,,
PHA191106020,"""version 7RS(19) of 07/07/92""",CLE,PHA,1911/06/02,PHI11,0,0:00PM,day,false,eganr101,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/21 1:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,90,8000,plane101,kahlg101,,,
PHA191106030,"""version 7RS(19) of 07/07/92""",CLE,PHA,1911/06/03,PHI11,0,0:00PM,day,false,eganr101,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/22 8:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,12000,coomj101,mitcw101,,,
PHA191106070,"""version 7RS(19) of 07/07/92""",DET,PHA,1911/06/07,PHI11,0,0:00PM,day,false,eganr101,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/23 1:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,15000,coomj101,summe101,,,
PHA191106080,"""version 7RS(19) of 07/07/92""",DET,PHA,1911/06/08,PHI11,0,0:00PM,day,false,eganr101,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/25 3:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,24000,donob101,plane101,,,
PHA191106090,"""version 7RS(19) of 07/07/92""",DET,PHA,1911/06/09,PHI11,0,0:00PM,day,false,eganr101,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/25 8:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,8000,krauh101,mullg102,,,
PHA191106100,"""version 7RS(19) of 07/07/92""",SLA,PHA,1911/06/10,PHI11,0,0:00PM,day,false,perrb901,dinnb101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/28 7:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,131,12000,morgc102,powej105,,,
PHA191106120,"""version 7RS(19) of 07/07/92""",SLA,PHA,1911/06/12,PHI11,0,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/28 7:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,91,8000,coomj101,peltb101,,,
PHA191106130,"""version 7RS(19) of 07/07/92""",SLA,PHA,1911/06/13,PHI11,0,0:00PM,day,false,perrb901,dinnb101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/29 7:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,2000,plane101,lakej101,,,
PHA191106140,"""version 7RS(19) of 07/07/92""",CHA,PHA,1911/06/14,PHI11,0,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/30 1:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,7000,bendc101,walse101,,,
PHA191106160,"""version 7RS(19) of 07/07/92""",CHA,PHA,1911/06/16,PHI11,0,0:00PM,day,false,perrb901,dinnb101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/11/30 3:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,10000,coomj101,scotj104,,,
PHA191106170,"""version 7RS(19) of 07/07/92""",CHA,PHA,1911/06/17,PHI11,0,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/01 1:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,20000,walse101,plane101,,,
PHA191106190,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/06/19,PHI11,0,0:00PM,day,false,eganr101,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/02 7:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,5000,bendc101,johnw102,krauh101,,
PHA191106211,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/06/21,PHI11,1,0:00PM,day,false,eganr101,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/04 12:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,morgc102,grayd101,,,
PHA191106212,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/06/21,PHI11,2,0:00PM,day,false,eganr101,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/04 3:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,18000,coomj101,groob101,,,
PHA191106220,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/06/22,PHI11,0,0:00PM,day,false,eganr101,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/04 3:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,leone101,walkd102,,,
PHA191107251,"""version 7RS(19) of 07/07/92""",CLE,PHA,1911/07/25,PHI11,1,0:00PM,day,false,eganr101,connt901,(none),(none),"""266,118,39""","""Cliff Blau""","""Cliff Blau""",2025/05/27 3:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,0,bendc101,krapg101,,,
PHA191107252,"""version 7RS(19) of 07/07/92""",CLE,PHA,1911/07/25,PHI11,2,0:00PM,day,false,eganr101,connt901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/10 6:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,20000,coomj101,mitcw101,,,
PHA191107260,"""version 7RS(19) of 07/07/92""",CLE,PHA,1911/07/26,PHI11,0,0:00PM,day,false,connt901,(none),(none),(none),"""266,39,118""","""David W. Smith""","""David W. Smith""",2025/05/30 2:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,4000,plane101,jameb103,,,
PHA191107270,"""version 7RS(19) of 07/07/92""",CLE,PHA,1911/07/27,PHI11,0,0:00PM,day,false,connt901,(none),(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/11 5:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,2500,gregv101,leone101,,,
PHA191107281,"""version 7RS(19) of 07/07/92""",DET,PHA,1911/07/28,PHI11,1,0:00PM,day,false,connt901,dinnb101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/12 11:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,0,bendc101,summe101,,,
PHA191107282,"""version 7RS(19) of 07/07/92""",DET,PHA,1911/07/28,PHI11,2,0:00PM,day,false,dinnb101,connt901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/13 8:20AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,33000,coomj101,donob101,,,
PHA191107290,"""version 7RS(19) of 07/07/92""",DET,PHA,1911/07/29,PHI11,0,0:00PM,day,false,connt901,dinnb101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/15 3:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,30000,plane101,lafie101,,,
PHA191107310,"""version 7RS(19) of 07/07/92""",DET,PHA,1911/07/31,PHI11,0,0:00PM,day,false,connt901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/15 8:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,161,20000,mullg102,krauh101,,,
PHA191108010,"""version 7RS(19) of 07/07/92""",DET,PHA,1911/08/01,PHI11,0,0:00PM,day,false,eganr101,connt901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/24 9:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,15000,summe101,coomj101,,,
PHA191108020,"""version 7RS(19) of 07/07/92""",SLA,PHA,1911/08/02,PHI11,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/24 11:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,92,2000,bendc101,peltb101,,,
PHA191108041,"""version 7RS(19) of 07/07/92""",SLA,PHA,1911/08/04,PHI11,1,0:00PM,day,false,eganr101,evanb901,(none),(none),"""128,266""","""Rob Wood""","""Rob Wood""",2025/04/05 7:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,0,plane101,mitcr101,,,
PHA191108042,"""version 7RS(19) of 07/07/92""",SLA,PHA,1911/08/04,PHI11,2,0:00PM,day,false,evanb901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/26 5:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,102,14000,morgc102,powej105,,,
PHA191108050,"""version 7RS(19) of 07/07/92""",SLA,PHA,1911/08/05,PHI11,0,0:00PM,day,false,eganr101,evanb901,(none),(none),"""644""","""Rob Wood""","""Rob Wood""",2025/04/18 8:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,10000,lakej101,coomj101,,,
PHA191108071,"""version 7RS(19) of 07/07/92""",CHA,PHA,1911/08/07,PHI11,1,0:00PM,day,false,evanb901,eganr101,(none),(none),"""109""","""Turocy""","""Turocy""",1998/03/20 8:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,0,danfd101,scotj104,,,
PHA191108072,"""version 7RS(19) of 07/07/92""",CHA,PHA,1911/08/07,PHI11,2,0:00PM,day,false,eganr101,evanb901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/26 2:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,12000,morgc102,walse101,,,
PHA191108080,"""version 7RS(19) of 07/07/92""",CHA,PHA,1911/08/08,PHI11,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/26 2:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,5000,danfd101,whitd104,,,
PHA191108090,"""version 7RS(19) of 07/07/92""",CHA,PHA,1911/08/09,PHI11,0,0:00PM,day,false,eganr101,evanb901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/26 11:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,4000,coomj101,youni101,danfd101,,
PHA191108100,"""version 7RS(19) of 07/07/92""",CHA,PHA,1911/08/10,PHI11,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/27 6:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,4000,walse101,martd101,,,
PHA191108111,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/08/11,PHI11,1,0:00PM,day,false,olous901,mullj901,(none),(none),"""269,71,163,574,266""","""David W. Smith""","""David W. Smith""",2025/06/06 11:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,bendc101,woodj108,,,
PHA191108112,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/08/11,PHI11,2,0:00PM,day,false,mullj901,olous901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/27 6:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,15000,hallc103,krauh101,,,
PHA191108120,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/08/12,PHI11,0,0:00PM,day,false,olous901,mullj901,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/09 7:53PM,park,none,0,unknown,-1,unknown,none,sunny,138,13400,plane101,killj101,,,
PHA191108140,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/08/14,PHI11,0,0:00PM,day,false,mullj901,olous901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1994/12/27 8:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,5000,cicoe101,morgc102,,,
PHA191109041,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/09/04,PHI11,1,0:00PM,day,false,perrb901,dinnb101,(none),(none),"""270""","""Howard Johnson""","""Howard Johnson""",2016/06/02 12:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,10000,coomj101,grayd101,,,
PHA191109042,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/09/04,PHI11,2,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1995/01/03 10:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,22000,johnw102,plane101,,,
PHA191109050,"""version 7RS(19) of 07/07/92""",WS1,PHA,1911/09/05,PHI11,0,0:00PM,day,false,perrb901,dinnb101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1995/01/05 9:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,krauh101,beckc102,,,
PHA191109061,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/09/06,PHI11,1,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1995/01/05 9:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,0,bendc101,cicoe101,,,
PHA191109062,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/09/06,PHI11,2,0:00PM,day,false,perrb901,dinnb101,(none),(none),"""66""","""Comly""","""Ron Fisher""",1995/01/05 10:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,15000,plane101,woodj108,,,
PHA191109070,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/09/07,PHI11,0,0:00PM,day,false,connt901,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1995/01/08 9:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,3000,coomj101,papel101,,,
PHA191109080,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/09/08,PHI11,0,0:00PM,day,false,connt901,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1995/01/08 9:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,2500,morgc102,killj101,,,
PHA191109090,"""version 7RS(19) of 07/07/92""",BOS,PHA,1911/09/09,PHI11,0,0:00PM,day,false,connt901,sherj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1995/01/09 12:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,9000,obrib101,plane101,,,
PHA191109181,"""version 7RS(19) of 07/07/92""",CHA,PHA,1911/09/18,PHI11,1,0:00PM,day,false,mullj901,evanb901,(none),(none),"""66""","""Ron Fisher""","""Ron Fisher""",1995/01/11 2:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,0,coomj101,walse101,,,
PHA191109182,"""version 7RS(19) of 07/07/92""",CHA,PHA,1911/09/18,PHI11,2,0:00PM,day,false,evanb901,mullj901,(none),(none),"""66""","""Comly""","""Ron Fisher""",1995/01/12 4:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,18000,,,,,
